1412687269, 5.20
1412687322, 5.20
1412687394, 5.20
1412687438, 2.80
1412687520, 2.80
1412687555, 5.60
1412687637, 5.60
1412687678, 5.60
1412687754, 6.00
1412687805, 3.60
1412687881, 6.00
1412687921, 6.00
1412687988, 3.60
1412688034, 6.40
1412688135, 6.40
1412688162, 6.80
1412688244, 6.80
1412688320, 4.40
1412688378, 6.80
1412688440, 7.20
1412688501, 4.80
1412688564, 7.20
1412688620, 7.20
1412688683, 7.60
1412688739, 7.60
1412688771, 7.60
1412688846, 8.00
1412688886, 8.00
1412688936, 8.00
1412689014, 8.40
1412689062, 8.40
1412689145, 6.00
1412689205, 6.00
1412689243, 6.00
1412689294, 6.00
1412689446, 8.40
1412689499, 8.80
1412689546, 8.80
1412689578, 8.80
1412689648, 9.20
1412689682, 6.80
1412689741, 6.80
1412689793, 6.80
1412689873, 6.80
1412689936, 6.80
1412690001, 9.20
1412690061, 6.80
1412690108, 6.80
1412690152, 6.80
1412690205, 4.00
1412690270, 6.40
1412690318, 4.00
1412690393, 4.00
1412690436, 4.00
1412690534, 3.60
1412690588, 6.00
1412690635, 3.60
1412690677, 3.20
1412690756, 3.20
1412690800, 3.20
1412690896, 2.80
1412690957, 5.20
1412691004, 5.20
1412691047, 5.20
1412691126, 5.20
1412691202, 2.80
1412691262, 5.20
1412691320, 5.20
1412691365, 5.20
1412691438, 2.40
1412691480, 5.20
1412691523, 2.40
1412691595, 2.40
1412691640, 2.00
1412691713, 2.00
1412691769, 4.40
1412691844, 1.60
1412691883, 4.00
1412691957, 1.60
1412692020, 4.00
1412692081, 4.00
1412692160, 1.20
1412692214, 1.20
1412692275, 3.60
1412692326, 3.60
1412692376, 6.40
1412692456, 1.20
1412692506, 3.60
1412692579, 4.00
1412692599, 4.00
1412692684, 3.60
1412692755, 3.60
1412692820, 3.60
1412692863, 4.00
1412692909, 4.00
1412692977, 6.40
1412693057, 4.00
1412693095, 4.00
1412693146, 1.20
1412693196, 3.60
1412693274, 3.60
1412693322, 3.60
1412693416, 3.60
1412693460, 3.60
1412693506, 3.60
1412693595, 3.60
1412693643, 6.00
1412693719, 3.60
1412693780, 3.60
1412693835, 3.60
1412693895, 3.60
1412693957, 3.60
1412694000, 3.60
1412694042, 3.60
1412694124, 3.60
1412694163, 3.60
1412694222, 3.60
1412694308, 3.60
1412694360, 3.60
1412694396, 6.40
1412694499, 3.60
1412694549, 3.60
1412694601, 3.60
1412694674, 3.60
1412694729, 3.60
1412694789, 3.60
1412694828, 3.60
1412694913, 3.60
1412694957, 3.60
1412695026, 3.60
1412695095, 3.60
1412695143, 1.20
1412695215, 3.60
1412695248, 3.60
1412695295, 3.60
1412695401, 3.60
1412695444, 3.60
1412695491, 1.20
1412695574, 3.60
1412695623, 3.60
1412695682, 3.60
1412695726, 3.60
1412695821, 3.60
1412695873, 3.60
1412695917, 3.60
1412695981, 3.60
1412696038, 3.60
1412696093, 3.60
1412696160, 3.60
1412696212, 1.20
1412696300, 0.80
1412696345, 0.80
1412696394, 0.80
1412696476, 0.40
1412696541, 0.40
1412696603, 0.40
1412696888, 2.40
1412697336, 2.40
1412697437, 2.40
1412697591, 2.40
1412697647, 2.40
1412697714, 2.40
1412697888, 2.40
1412698205, 2.40
1412698336, 2.40
1412773591, 12.40
1412773652, 15.60
1412773717, 16.40
1412773743, 14.40
1412773823, 12.40
1412773865, 12.80
1412773935, 13.20
1412774009, 14.00
1412774072, 14.40
1412774128, 14.80
1412774178, 15.20
1412774231, 15.60
1412774274, 16.00
1412774359, 16.40
1412774434, 17.20
1412774494, 17.60
1412774542, 15.20
1412774593, 18.00
1412774670, 16.40
1412774718, 19.20
1412774777, 19.60
1412774823, 20.00
1412774900, 20.40
1412774973, 18.40
1412775029, 18.80
1412775082, 21.60
1412775131, 22.00
1412775209, 22.40
1412775263, 22.80
1412775293, 23.20
1412775390, 21.20
1412775441, 21.60
1412775483, 21.60
1412775533, 22.00
1412775611, 19.60
1412775686, 20.00
1412775751, 22.80
1412775795, 23.20
1412775840, 23.20
1412775919, 23.60
1412775961, 24.00
1412776041, 24.40
1412776107, 24.40
1412776175, 22.40
1412776234, 22.40
1412776265, 22.40
1412776382, 22.80
1412776460, 22.80
1412776468, 22.80
1412776537, 23.20
1412776582, 23.20
1412776650, 23.60
1412776713, 23.60
1412776764, 23.60
1412776806, 24.00
1412776894, 24.00
1412776951, 24.40
1412777011, 24.40
1412777045, 24.40
1412777108, 24.40
1412777193, 22.40
1412777254, 22.40
1412777315, 22.40
1412777374, 22.40
1412777431, 22.40
1412777488, 22.40
1412777552, 22.40
1412777614, 22.40
1412777642, 22.40
1412777733, 22.40
1412777776, 19.60
1412777831, 22.00
1412777905, 19.20
1412777949, 19.20
1412778028, 19.20
1412778052, 19.20
1412778135, 18.80
1412778203, 18.80
1412778277, 18.80
1412778341, 18.40
1412778384, 18.40
1412778452, 18.40
1412778485, 18.00
1412778544, 18.00
1412778618, 18.00
1412778697, 17.60
1412778736, 17.60
1412778810, 17.20
1412778859, 17.20
1412778916, 17.20
1412778964, 16.80
1412779053, 16.80
1412779120, 14.00
1412779151, 14.00
1412779197, 16.40
1412779270, 16.00
1412779343, 16.00
1412779386, 15.60
1412779474, 12.80
1412779528, 12.40
1412779566, 14.80
1412779642, 12.00
1412779713, 11.60
1412779755, 11.60
1412779800, 11.20
1412779893, 10.80
1412779954, 10.40
1412779985, 10.40
1412780071, 7.60
1412780130, 6.80
1412780179, 6.40
1412780228, 8.80
1412780317, 8.40
1412780336, 8.00
1412780412, 5.20
1412780482, 7.20
1412780558, 4.00
1412780620, 3.60
1412780681, 3.20
1412780731, 5.20
1412780782, 2.40
1412780857, 4.40
1412780904, 4.00
1412780976, 1.20
1412781025, 0.80
1412781054, 0.80
1412782534, 2.00
1412782601, 2.00
1412782656, 1.60
1412782898, 1.60
1412783009, 1.20
1412783073, 1.20
1412783492, 0.80
1412783727, 0.40
1412783774, 0.40
1412783907, 2.40
1412783975, 2.40
1412783998, 2.40
1412784091, 2.00
1412784137, 2.00
1412784202, 4.40
1412784237, 4.40
1412784307, 4.00
1412784385, 1.60
1412784443, 1.20
1412784503, 1.20
1412784563, 1.20
1412784628, 0.80
1412784733, 0.80
1412784813, 3.20
1412784871, 3.20
1412784925, 5.60
1412784988, 5.60
1412785048, 3.20
1412785113, 3.20
1412785164, 3.20
1412785231, 3.20
1412785288, 0.80
