1412578829, 5273.00
1412578913, 5198.00
1412578975, 5372.00
1412579036, 5174.00
1412579097, 5366.00
1412579152, 5160.00
1412579212, 5389.00
1412579273, 5385.00
1412579337, 5276.00
1412579399, 5264.00
1412579459, 5304.00
1412579514, 5354.00
1412579577, 5243.00
1412579638, 5285.00
1412579683, 5302.00
1412579748, 5192.00
1412579793, 5246.00
1412579874, 5337.00
1412579934, 5204.00
1412579998, 5377.00
1412580057, 5128.00
1412580115, 5163.00
1412580177, 5194.00
1412580212, 5314.00
1412580282, 5164.00
1412580333, 5174.00
1412580385, 5383.00
1412580477, 5418.00
1412580536, 5280.00
1412580596, 5391.00
1412580656, 5255.00
1412580714, 5243.00
1412580761, 5406.00
1412580810, 5136.00
1412580897, 5255.00
1412580938, 5229.00
1412581017, 5192.00
1412581077, 5147.00
1412581132, 5292.00
1412581173, 5293.00
1412581251, 5391.00
1412581304, 5369.00
1412581376, 5323.00
1412581438, 5246.00
1412581489, 5412.00
1412581528, 5137.00
1412581609, 5150.00
1412581670, 5295.00
1412581728, 5246.00
1412581778, 5277.00
1412581849, 5287.00
1412581902, 5295.00
1412581967, 5253.00
1412582030, 5268.00
1412582086, 5187.00
1412582149, 5156.00
1412582210, 5271.00
1412582270, 5286.00
1412582338, 5394.00
1412582397, 5280.00
1412582455, 5263.00
1412582518, 5296.00
1412582565, 5258.00
1412582621, 5294.00
1412582665, 5265.00
1412582740, 5199.00
1412582787, 5252.00
1412582868, 5279.00
1412582928, 5358.00
1412582976, 5278.00
1412583045, 5236.00
1412583111, 5397.00
1412583160, 5285.00
1412583232, 5278.00
1412583295, 5216.00
1412583360, 5210.00
1412583415, 5305.00
1412583478, 5291.00
1412583538, 5302.00
1412583583, 5288.00
1412583626, 5360.00
1412583717, 5328.00
1412583778, 5244.00
1412583839, 5205.00
1412583881, 5383.00
1412583927, 5130.00
1412584010, 5221.00
1412584049, 5191.00
1412584136, 5394.00
1412584196, 5359.00
1412584256, 5229.00
1412584307, 5258.00
1412584374, 5383.00
1412584413, 5140.00
1412584492, 5276.00
1412584538, 5120.00
1412584619, 5148.00
1412584664, 5363.00
1412584731, 5397.00
1412584798, 5297.00
1412584840, 5357.00
1412584912, 5298.00
1412584964, 5356.00
1412585035, 5156.00
1412585097, 5345.00
1412585156, 5193.00
1412585200, 5293.00
1412585277, 5318.00
1412585330, 5290.00
1412585393, 5281.00
1412585454, 5287.00
1412585501, 5175.00
1412585574, 5248.00
1412585626, 5133.00
1412585667, 5270.00
1412585757, 5285.00
1412585804, 5390.00
1412585880, 5311.00
1412585940, 5253.00
1412585998, 5262.00
1412586053, 5268.00
1412586115, 5300.00
1412586148, 5280.00
1412586239, 5240.00
1412586292, 5250.00
1412586345, 5293.00
1412586387, 5397.00
1412586466, 5236.00
1412586526, 5383.00
1412586592, 5404.00
1412586636, 5375.00
1412586715, 5291.00
1412586777, 5291.00
1412586835, 5255.00
1412586894, 5339.00
1412586956, 5289.00
