1370528343,52.032216389974
1370527282,52.0722240871853
1370526382,51.7222171359592
1370070243,51.4522298177083
1370152847,51.772206624349
1370151947,51.772206624349
1370070064,51.3522254096137
1370528182,52.0122273763021
1370153942,52.0622168646918
1370529242,52.5622134738498
1370071142,51.6022237141927
1370256350,52.0922131008572
1370255485,51.7522176106771
1370381473,52.5622134738498
1370382543,52.032216389974
1370153747,51.9322119818793
1370070965,51.5822050306532
1370154843,51.7322285970052
1370529082,52.4822277492947
1370383442,51.7922253078885
1370530143,52.912220425076
1370072042,51.6522132025825
1370154647,51.8822224934896
1370155741,51.8822224934896
1370383274,51.8722110324436
1370382373,52.0522054036458
1370384343,51.9022115071615
1370531043,51.3422139485677
1370071867,51.6522132025825
1370072941,51.4922078450521
1370256554,51.9322119818793
1370530881,51.3222249348958
1370529981,52.9822285970052
1370156643,51.8322033352322
1370531943,52.3822233412001
1370385242,49.4522306654188
1370384175,51.7922253078885
1370073843,51.6122351752387
1370073667,51.5622160169813
1370072767,51.6022237141927
1370156447,51.782218085395
1370155547,52.032216389974
1370386144,46.3422139485677
1370531779,52.3122151692708
1370385076,50.0222057766385
1370532841,52.9922061496311
1370074742,50.8222240871853
1370157542,51.782218085395
1370387042,44.2022323608398
1370533743,52.9822285970052
1370532678,52.8722127278646
1370074567,51.4822302924262
1370157347,51.8922000461154
1370386878,44.4822269015842
1370385976,46.8022070990668
1370075643,51.5822050306532
1370387944,42.7822155422635
1370257448,51.9722196790907
1370158443,51.7322285970052
1370257250,52.1722327338325
1370075467,51.412222120497
1370158247,51.5922122531467
1370159341,51.8722110324436
1370534642,51.7422061496311
1370076541,51.5722232394748
1370534494,51.4322111341688
1370533577,52.9522281222873
1370160244,51.7522176106771
1370387777,42.9822285970052
1370077444,51.5922122531467
1370535543,52.8022045559353
1370388841,41.7122099134657
1370258342,52.2422069973416
1370077265,51.6222127278646
1370076367,51.4922078450521
1370160047,51.8522220187717
1370159147,52.0022159152561
1370389743,40.8222240871853
1370388677,41.8522262573242
1370078342,53.172230190701
1370161142,51.9322119818793
1370535358,52.3522228664822
1370536441,53.3322058783637
1370390642,40.0622177124023
1370258150,52.2022289699978
1370259241,52.0222049289279
1370078165,52.7322302924262
1370079242,52.3722118801541
1370160947,51.9322119818793
1370537158,51.8022070990668
1370536258,53.2622273763021
1370537343,51.8922000461154
1370162043,51.7322285970052
1370391543,39.5822058783637
1370390477,40.172233581543
1370389577,40.9522289699978
1370080151,52.1922217475043
1370079064,52.4422200520833
1370162942,51.7922253078885
1370259950,51.9522306654188
1370259050,51.9622082180447
1370260143,51.8922000461154
1370538243,52.3222266303168
1370161847,51.8722110324436
1370391376,39.6322250366211
1370392441,50.7022306654188
1370081043,51.8722110324436
1370163843,51.9922086927626
1370538058,52.3222266303168
1370261042,52.0222049289279
1370080880,51.8322033352322
1370079962,52.3022037082248
1370163647,51.922230190701
1370162747,51.7922253078885
1370539143,52.8822241889106
1370081943,52.04222785102
1370392274,50.5022176106771
1370260850,52.1522098117404
1370164742,51.8622334798177
1370393344,50.9222327338325
1370261943,52.4422200520833
1370081744,52.032216389974
1370394242,50.9022098117404
1370164547,51.8022070990668
1370538958,52.7322302924262
1370082842,52.0122273763021
1370165642,51.8822224934896
1370540042,52.8422122531467
1370261750,51.9322119818793
1370082644,51.8922000461154
1370394073,50.8322058783637
